거래일,종목코드,종목명,시장구분,시가,고가,저가,종가,거래량
20250319,103140,풍산,KOSPI,64400,70800,64100,69400,1298591
20250319,204320,HL만도,KOSPI,41500,41825,40750,41300,136884
20250319,051600,한전KPS,KOSPI,43300,43550,42800,42850,76761
20250319,062040,산일전기,KOSPI,65500,66000,62400,62600,342470
20250319,028670,팬오션,KOSPI,3570,3605,3530,3540,1243215
20250319,282330,BGF리테일,KOSPI,105100,108400,105000,106600,40345
20250319,361610,SK아이이테크놀로지,KOSPI,25200,26350,25200,25750,82437
20250319,009420,한올바이오파마,KOSPI,34250,35500,33950,35100,379249
20250319,042670,HD현대인프라코어,KOSPI,9750,9770,9450,9500,2681782
20250319,023530,롯데쇼핑,KOSPI,64900,65100,63400,63800,52511
20250319,012510,더존비즈온,KOSPI,57500,58900,57300,57600,350514
20250319,457190,이수스페셜티케미컬,KOSPI,57400,58400,55900,57000,657451
20250319,005850,에스엘,KOSPI,35400,37050,34950,37000,202633
20250319,002790,아모레G,KOSPI,21550,21700,21400,21450,84840
20250319,375500,DL이앤씨,KOSPI,43950,45300,42450,42850,254884
20250319,007310,오뚜기,KOSPI,403000,418000,401000,409500,6802
20250319,112610,씨에스윈드,KOSPI,36850,38150,36750,38100,193036
20250319,014680,한솔케미칼,KOSPI,136300,144400,136100,141000,72607
20250319,006280,녹십자,KOSPI,135900,137900,134800,136200,43968
20250319,003690,코리안리,KOSPI,8150,8150,8060,8100,210589
20250319,005070,코스모신소재,KOSPI,48000,49600,47900,48500,352880
20250319,000240,한국앤컴퍼니,KOSPI,16170,16640,16170,16580,173177
20250319,161890,한국콜마,KOSPI,65600,66600,64800,65300,133544
20250319,008770,호텔신라,KOSPI,38650,39150,38600,38950,46326
20250319,006360,GS건설,KOSPI,17970,18240,17810,17820,246706
20250319,139130,DGB금융지주,KOSPI,9120,9150,9070,9100,321867
20250319,010060,OCI홀딩스,KOSPI,79500,81100,77700,80400,67500
20250319,006040,동원산업,KOSPI,36450,36950,36150,36650,16963
20250319,004170,신세계,KOSPI,148800,148900,146800,147400,20003
20250319,073240,금호타이어,KOSPI,4910,4950,4880,4950,191267
20250319,047040,대우건설,KOSPI,3505,3570,3360,3380,1443458
20250319,020150,롯데에너지머티리얼즈,KOSPI,26550,27525,26400,26500,110785
20250319,069620,대웅제약,KOSPI,120600,121700,118700,119200,36722
20250319,395400,SK리츠,KOSPI,5030,5060,4985,5020,232472
20250319,000080,하이트진로,KOSPI,19280,19460,19270,19430,94967
20250319,103590,일진전기,KOSPI,30250,30250,28450,28450,831950
20250319,009970,영원무역홀딩스,KOSPI,95700,99000,95200,97900,19580
20250319,294870,HDC현대산업개발,KOSPI,20600,21150,20200,20200,176811
20250319,011210,현대위아,KOSPI,47900,49500,47700,48600,232066
20250319,001720,신영증권,KOSPI,80900,81200,80000,80000,4546
20250319,267270,HD현대건설기계,KOSPI,74200,74200,71000,71600,190148
20250319,069960,현대백화점,KOSPI,57700,57800,55000,56300,177553
20250319,137310,에스디바이오센서,KOSPI,10020,10240,9960,10160,110632
20250319,007340,DN오토모티브,KOSPI,21800,21900,21300,21300,73600
20250319,007070,GS리테일,KOSPI,14610,14670,14560,14630,151612
20250319,003090,대웅,KOSPI,20150,20250,19900,20150,15130
20250319,003570,SNT다이내믹스,KOSPI,34950,36150,34750,34900,83081
20250319,300720,한일시멘트,KOSPI,16420,16910,16420,16740,89580
20250319,009450,경동나비엔,KOSPI,81400,81400,78200,78400,76529
20250319,185750,종근당,KOSPI,81000,82000,80800,81900,30002
20250319,280360,롯데웰푸드,KOSPI,118400,121400,117100,117800,28766
20250319,229640,LS에코에너지,KOSPI,35850,36200,35350,35800,86408
20250319,192080,더블유게임즈,KOSPI,49900,50700,49750,50300,26950
20250319,089860,롯데렌탈,KOSPI,29600,29750,29100,29350,53032
20250319,014820,동원시스템즈,KOSPI,36400,36900,36250,36700,22459
20250319,003030,세아제강지주,KOSPI,257500,261000,250000,256500,21241
20250319,365550,ESR켄달스퀘어리츠,KOSPI,4950,4990,4945,4970,198676
20250319,004000,롯데정밀화학,KOSPI,40650,41300,40400,40650,29502
20250319,336260,두산퓨얼셀,KOSPI,16010,16210,15910,16000,90861
20250319,330590,롯데리츠,KOSPI,3530,3550,3515,3550,196749
20250319,009240,한샘,KOSPI,43200,43800,43000,43400,22904
20250319,005300,롯데칠성,KOSPI,108000,109700,107800,109200,13052
20250319,298020,효성티앤씨,KOSPI,233000,240500,230500,234000,8324
20250319,001120,LX인터내셔널,KOSPI,26000,26050,25750,25850,95696
20250319,023590,다우기술,KOSPI,21850,22300,21825,22300,90351
20250319,001800,오리온홀딩스,KOSPI,15290,15860,15220,15780,446869
20250319,004490,세방전지,KOSPI,69700,70700,69500,70600,34421
20250319,071970,HD현대마린엔진,KOSPI,29500,30050,28850,29100,531634
20250319,001740,SK네트웍스,KOSPI,4400,4465,4375,4425,223888
20250319,034230,파라다이스,KOSPI,10580,10770,10520,10620,152296
20250319,108320,LX세미콘,KOSPI,57900,58800,57400,57600,34487
20250319,000815,삼성화재우,KOSPI,293000,294500,291000,293000,9036
20250319,415640,KB발해인프라,KOSPI,7470,7510,7430,7500,40372
20250319,005180,빙그레,KOSPI,92500,94200,91400,92500,52688
20250319,353200,대덕전자,KOSPI,17800,18630,17800,18300,354972
20250319,051915,LG화학우,KOSPI,113200,119100,112400,117200,93702
20250319,000670,영풍,KOSPI,495000,495000,483000,487000,3472
20250319,248070,솔루엠,KOSPI,17830,17940,17650,17810,74729
20250319,002840,미원상사,KOSPI,183400,186800,181900,184400,1652
20250319,003540,대신증권,KOSPI,17310,17400,17240,17250,136646
20250319,120110,코오롱인더,KOSPI,31700,32300,31500,31800,82452
20250319,001530,DI동일,KOSPI,45800,46100,45100,45100,40092
20250319,100090,SK오션플랜트,KOSPI,14450,14950,14450,14620,68391
20250319,039130,하나투어,KOSPI,54900,55200,53600,53900,78199
20250319,001680,대상,KOSPI,24400,25000,24350,24800,121508
20250319,012630,HDC,KOSPI,14250,14610,14200,14320,96319
20250319,000500,가온전선,KOSPI,52500,52800,51000,51300,53883
20250319,298050,HS효성첨단소재,KOSPI,184800,188900,184000,187500,8123
20250319,082640,동양생명,KOSPI,5080,5220,5070,5200,200387
20250319,005440,현대지에프홀딩스,KOSPI,5310,5320,5240,5300,83746
